x_Timestamp,t_kWh,z_Avg Voltage (Volt),z_Avg Current (Amp),y_Freq (Hz),Date,Time
2021-01-02 16:45:00,0.001,251.99,0.16,50.02,2021-01-02,16:45:00
2021-01-02 16:48:00,0.001,251.78,0.17,50.06,2021-01-02,16:48:00
2021-01-02 16:51:00,0.002,251.81,0.17,50.03,2021-01-02,16:51:00
2021-01-02 16:54:00,0.001,251.75,0.18,49.98,2021-01-02,16:54:00
2021-01-02 16:57:00,0.002,251.03,0.17,49.97,2021-01-02,16:57:00
2021-01-02 17:00:00,0.001,250.63,0.17,49.98,2021-01-02,17:00:00
2021-01-02 17:03:00,0.002,250.45,0.19,49.99,2021-01-02,17:03:00
2021-01-02 17:06:00,0.002,250.49,0.19,49.96,2021-01-02,17:06:00
2021-01-02 17:09:00,0.002,250.6,0.23,49.94,2021-01-02,17:09:00
2021-01-02 17:12:00,0.002,249.96,0.22,50,2021-01-02,17:12:00
2021-01-02 17:15:00,0.002,250.4,0.24,50.01,2021-01-02,17:15:00
2021-01-02 17:18:00,0.002,249.64,0.26,50.08,2021-01-02,17:18:00
2021-01-02 17:21:00,0.002,248.68,0.21,50.02,2021-01-02,17:21:00
2021-01-02 17:24:00,0.002,248.07,0.21,50.01,2021-01-02,17:24:00
2021-01-02 17:27:00,0.002,247.75,0.22,49.92,2021-01-02,17:27:00
2021-01-02 17:30:00,0.002,247.88,0.22,49.96,2021-01-02,17:30:00
2021-01-02 17:33:00,0.002,247.4,0.21,50.07,2021-01-02,17:33:00
2021-01-02 17:36:00,0.002,246.4,0.21,50.01,2021-01-02,17:36:00
2021-01-02 17:39:00,0.003,246.32,0.24,49.97,2021-01-02,17:39:00
2021-01-02 17:42:00,0.003,245.68,0.26,49.91,2021-01-02,17:42:00
2021-01-02 17:45:00,0.005,245.94,0.69,49.94,2021-01-02,17:45:00
2021-01-02 17:48:00,0.044,244.57,4.22,50.08,2021-01-02,17:48:00
2021-01-02 17:51:00,0.003,246.66,0.31,50.04,2021-01-02,17:51:00
2021-01-02 17:54:00,0.002,246.14,0.27,50.02,2021-01-02,17:54:00
2021-01-02 17:57:00,0.003,245.29,0.25,50.01,2021-01-02,17:57:00
2021-01-02 18:00:00,0.003,245.07,0.26,50,2021-01-02,18:00:00
2021-01-02 18:03:00,0.003,243.9,0.28,49.97,2021-01-02,18:03:00
2021-01-02 18:06:00,0.003,243.62,0.27,49.94,2021-01-02,18:06:00
2021-01-02 18:09:00,0.003,243.58,0.3,49.91,2021-01-02,18:09:00
2021-01-02 18:12:00,0.003,243.54,0.3,49.87,2021-01-02,18:12:00
2021-01-02 18:15:00,0.003,243.76,0.31,49.9,2021-01-02,18:15:00
2021-01-02 18:18:00,0.004,243.56,0.31,50.02,2021-01-02,18:18:00
2021-01-02 18:21:00,0.003,243.14,0.31,50.04,2021-01-02,18:21:00
2021-01-02 18:24:00,0.003,243.1,0.27,50,2021-01-02,18:24:00
2021-01-02 18:27:00,0.002,243.47,0.26,50.02,2021-01-02,18:27:00
2021-01-02 18:30:00,0.003,242.95,0.26,50.04,2021-01-02,18:30:00
2021-01-02 18:33:00,0.003,243.36,0.26,50.04,2021-01-02,18:33:00
2021-01-02 18:36:00,0.003,244.09,0.27,50,2021-01-02,18:36:00
2021-01-02 18:39:00,0.003,244.03,0.26,50.04,2021-01-02,18:39:00
2021-01-02 18:42:00,0.003,244.19,0.28,50.02,2021-01-02,18:42:00
2021-01-02 18:45:00,0.002,244.41,0.24,50.06,2021-01-02,18:45:00
2021-01-02 18:48:00,0.003,244.35,0.23,50.05,2021-01-02,18:48:00
2021-01-02 18:51:00,0.002,244.7,0.24,50,2021-01-02,18:51:00
2021-01-02 18:54:00,0.002,244.86,0.23,50.03,2021-01-02,18:54:00
2021-01-02 18:57:00,0.003,244.72,0.26,50.06,2021-01-02,18:57:00
2021-01-02 19:00:00,0.002,244.58,0.19,50.07,2021-01-02,19:00:00
2021-01-02 19:03:00,0.002,244.03,0.2,49.98,2021-01-02,19:03:00
2021-01-02 19:06:00,0.001,244.03,0.19,50.07,2021-01-02,19:06:00
2021-01-02 19:09:00,0.002,243.09,0.18,50.04,2021-01-02,19:09:00
2021-01-02 19:12:00,0.002,242.45,0.18,50.04,2021-01-02,19:12:00
2021-01-02 19:15:00,0.002,242.32,0.18,50.06,2021-01-02,19:15:00
2021-01-02 19:18:00,0.002,242.52,0.18,49.98,2021-01-02,19:18:00
2021-01-02 19:21:00,0.002,241.9,0.21,49.95,2021-01-02,19:21:00
2021-01-02 19:24:00,0.002,241.83,0.21,50.01,2021-01-02,19:24:00
2021-01-02 19:27:00,0.003,241.72,0.2,50.06,2021-01-02,19:27:00
2021-01-02 19:30:00,0.002,241.13,0.22,50.1,2021-01-02,19:30:00
2021-01-02 19:33:00,0.002,240.26,0.22,49.97,2021-01-02,19:33:00
2021-01-02 19:36:00,0.002,240.61,0.21,49.96,2021-01-02,19:36:00
2021-01-02 19:39:00,0.002,240.99,0.2,50.04,2021-01-02,19:39:00
2021-01-02 19:42:00,0.002,240.87,0.22,50.08,2021-01-02,19:42:00
2021-01-02 19:45:00,0.035,238.93,2.9,50,2021-01-02,19:45:00
2021-01-02 19:48:00,0.041,238.03,3.49,49.96,2021-01-02,19:48:00
2021-01-02 19:51:00,0.041,238.04,3.48,49.9,2021-01-02,19:51:00
2021-01-02 19:54:00,0.042,238.51,3.47,49.95,2021-01-02,19:54:00
2021-01-02 19:57:00,0.041,239.29,3.5,50.04,2021-01-02,19:57:00
2021-01-02 20:00:00,0.042,238.68,3.49,50.04,2021-01-02,20:00:00
2021-01-02 20:03:00,0.024,239.36,2.07,49.92,2021-01-02,20:03:00
2021-01-02 20:06:00,0.023,239.08,1.93,49.94,2021-01-02,20:06:00
2021-01-02 20:09:00,0.012,240.49,1.04,50,2021-01-02,20:09:00
2021-01-02 20:12:00,0.03,240.48,2.59,50.08,2021-01-02,20:12:00
2021-01-02 20:15:00,0.043,241.3,3.54,50.04,2021-01-02,20:15:00
2021-01-02 20:18:00,0.043,241.43,3.55,49.98,2021-01-02,20:18:00
2021-01-02 20:21:00,0.043,241.51,3.55,49.98,2021-01-02,20:21:00
2021-01-02 20:24:00,0.042,241.93,3.36,49.98,2021-01-02,20:24:00
2021-01-02 20:27:00,0.043,241.75,3.56,49.96,2021-01-02,20:27:00
2021-01-02 20:30:00,0.035,242.42,2.83,49.98,2021-01-02,20:30:00
2021-01-02 20:33:00,0.043,241.75,3.55,49.99,2021-01-02,20:33:00
2021-01-02 20:36:00,0.005,241.76,3.54,50.04,2021-01-02,20:36:00
2021-01-02 20:39:00,0,0,0,0,2021-01-02,20:39:00
2021-01-02 20:42:00,0,0,0,0,2021-01-02,20:42:00
2021-01-02 20:45:00,0,0,0,0,2021-01-02,20:45:00
2021-01-02 20:48:00,0.004,240.71,2.03,49.95,2021-01-02,20:48:00
2021-01-02 20:51:00,0.011,241.49,1.81,49.95,2021-01-02,20:51:00
2021-01-02 20:54:00,0.008,242.96,1.33,50.02,2021-01-02,20:54:00
2021-01-02 20:57:00,0.007,243.5,1.06,50.03,2021-01-02,20:57:00
2021-01-02 21:00:00,0.006,243.86,0.87,50.04,2021-01-02,21:00:00
2021-01-02 21:03:00,0.006,243.36,0.72,49.96,2021-01-02,21:03:00
2021-01-02 21:06:00,0.005,244.02,0.64,49.96,2021-01-02,21:06:00
2021-01-02 21:09:00,0.004,244.99,0.53,50.05,2021-01-02,21:09:00
2021-01-02 21:12:00,0.004,245.23,0.49,50.08,2021-01-02,21:12:00
2021-01-02 21:15:00,0.004,245.5,0.45,50.04,2021-01-02,21:15:00
2021-01-02 21:18:00,0.004,245.59,0.43,50.06,2021-01-02,21:18:00
2021-01-02 21:21:00,0.003,245.19,0.41,50,2021-01-02,21:21:00
2021-01-02 21:24:00,0.004,245.35,0.39,49.97,2021-01-02,21:24:00
2021-01-02 21:27:00,0.003,245.31,0.39,50.04,2021-01-02,21:27:00
2021-01-02 21:30:00,0.004,245.3,0.38,50.04,2021-01-02,21:30:00
2021-01-02 21:33:00,0.004,244.96,0.37,50,2021-01-02,21:33:00
2021-01-02 21:36:00,0.003,245.41,0.36,50.02,2021-01-02,21:36:00
2021-01-02 21:39:00,0.002,245.08,0.32,49.99,2021-01-02,21:39:00
2021-01-02 21:42:00,0.003,245.75,0.3,50.05,2021-01-02,21:42:00
2021-01-02 21:45:00,0.003,246.08,0.31,50.06,2021-01-02,21:45:00
2021-01-02 21:48:00,0.002,246.16,0.3,50,2021-01-02,21:48:00
2021-01-02 21:51:00,0.003,246.67,0.3,50.03,2021-01-02,21:51:00
2021-01-02 21:54:00,0.003,246.51,0.3,50.02,2021-01-02,21:54:00
2021-01-02 21:57:00,0.003,246.79,0.31,50,2021-01-02,21:57:00
2021-01-02 22:00:00,0.002,247.42,0.19,50.04,2021-01-02,22:00:00
2021-01-02 22:03:00,0.002,247.6,0.18,50.08,2021-01-02,22:03:00
2021-01-02 22:06:00,0.003,247.24,0.24,50.04,2021-01-02,22:06:00
2021-01-02 22:09:00,0.003,247.31,0.25,50.06,2021-01-02,22:09:00
2021-01-02 22:12:00,0.002,247.52,0.26,50.02,2021-01-02,22:12:00
2021-01-02 22:15:00,0.003,247.63,0.25,50.1,2021-01-02,22:15:00
2021-01-02 22:18:00,0.003,247.58,0.25,50.14,2021-01-02,22:18:00
2021-01-02 22:21:00,0.003,247.41,0.28,50,2021-01-02,22:21:00
2021-01-02 22:24:00,0.003,247.49,0.32,49.9,2021-01-02,22:24:00
2021-01-02 22:27:00,0.004,248.12,0.31,49.97,2021-01-02,22:27:00
2021-01-02 22:30:00,0.003,248.45,0.28,50,2021-01-02,22:30:00
2021-01-02 22:33:00,0.002,248.43,0.28,50.04,2021-01-02,22:33:00
2021-01-02 22:36:00,0.003,248.34,0.24,49.95,2021-01-02,22:36:00
2021-01-02 22:39:00,0.002,248.65,0.24,50,2021-01-02,22:39:00
2021-01-02 22:42:00,0.002,248.62,0.21,49.98,2021-01-02,22:42:00
2021-01-02 22:45:00,0.003,249.38,0.24,50.02,2021-01-02,22:45:00
2021-01-02 22:48:00,0.002,249.69,0.24,50,2021-01-02,22:48:00
2021-01-02 22:51:00,0.003,249.82,0.24,50.02,2021-01-02,22:51:00
2021-01-02 22:54:00,0.003,250.08,0.27,49.98,2021-01-02,22:54:00
2021-01-02 22:57:00,0.003,250.27,0.26,50.04,2021-01-02,22:57:00
2021-01-02 23:00:00,0.002,250.34,0.24,50.02,2021-01-02,23:00:00
2021-01-02 23:03:00,0.002,250.57,0.22,50,2021-01-02,23:03:00
2021-01-02 23:06:00,0,0,0,0,2021-01-02,23:06:00
2021-01-02 23:09:00,0,0,0,0,2021-01-02,23:09:00
2021-01-02 23:12:00,0,0,0,0,2021-01-02,23:12:00
2021-01-02 23:15:00,0,0,0,0,2021-01-02,23:15:00
2021-01-02 23:18:00,0.006,249.82,1.62,49.98,2021-01-02,23:18:00
2021-01-02 23:21:00,0.007,250.61,1.35,49.91,2021-01-02,23:21:00
2021-01-02 23:24:00,0.002,251.9,0.5,49.9,2021-01-02,23:24:00
2021-01-02 23:27:00,0.002,252.58,0.39,50.04,2021-01-02,23:27:00
2021-01-02 23:30:00,0.002,253.28,0.31,50.04,2021-01-02,23:30:00
2021-01-02 23:33:00,0.001,253.26,0.24,50.04,2021-01-02,23:33:00
2021-01-02 23:36:00,0.002,253.15,0.19,49.98,2021-01-02,23:36:00
2021-01-02 23:39:00,0.002,253.27,0.19,50.04,2021-01-02,23:39:00
2021-01-02 23:42:00,0.019,252.53,1.61,50.05,2021-01-02,23:42:00
2021-01-02 23:45:00,0.003,253.67,0.25,50.06,2021-01-02,23:45:00
2021-01-02 23:48:00,0.043,251.83,3.47,50.03,2021-01-02,23:48:00
2021-01-02 23:51:00,0.046,251.83,3.69,50.04,2021-01-02,23:51:00
2021-01-02 23:54:00,0.047,251.77,3.69,50,2021-01-02,23:54:00
2021-01-02 23:57:00,0.046,252,3.69,50.06,2021-01-02,23:57:00
2021-01-04 00:00:00,0.001,257.8,0.13,50,2021-01-04,00:00:00
2021-01-04 00:03:00,0.001,258.16,0.13,50.02,2021-01-04,00:03:00
2021-01-04 00:06:00,0,258.21,0.14,50.02,2021-01-04,00:06:00
2021-01-04 00:09:00,0.001,259.06,0.14,50.03,2021-01-04,00:09:00
2021-01-04 00:12:00,0.001,259.77,0.13,50.09,2021-01-04,00:12:00
2021-01-04 00:15:00,0.001,259.56,0.13,50.06,2021-01-04,00:15:00
2021-01-04 00:18:00,0.001,259.25,0.14,50.01,2021-01-04,00:18:00
2021-01-04 00:21:00,0.001,259.28,0.15,49.96,2021-01-04,00:21:00
2021-01-04 00:24:00,0.001,259.18,0.14,49.97,2021-01-04,00:24:00
2021-01-04 00:27:00,0,258.71,0.14,49.96,2021-01-04,00:27:00
2021-01-04 00:30:00,0.001,258.7,0.14,49.94,2021-01-04,00:30:00
2021-01-04 00:33:00,0.001,258.86,0.14,49.97,2021-01-04,00:33:00
2021-01-04 00:36:00,0.001,259.15,0.14,49.98,2021-01-04,00:36:00
2021-01-04 00:39:00,0.001,259.02,0.14,49.98,2021-01-04,00:39:00
2021-01-04 00:42:00,0.001,258.66,0.14,49.97,2021-01-04,00:42:00
2021-01-04 00:45:00,0.001,258.67,0.14,49.98,2021-01-04,00:45:00
2021-01-04 00:48:00,0,258.98,0.13,50.02,2021-01-04,00:48:00
2021-01-04 00:51:00,0.001,258.9,0.14,49.97,2021-01-04,00:51:00
2021-01-04 00:54:00,0.001,259.12,0.14,49.97,2021-01-04,00:54:00
2021-01-04 00:57:00,0.001,259.54,0.13,50.01,2021-01-04,00:57:00
2021-01-04 01:00:00,0.001,259.45,0.13,50.02,2021-01-04,01:00:00
2021-01-04 01:03:00,0,258.94,0.14,49.98,2021-01-04,01:03:00
2021-01-04 01:06:00,0.001,259.54,0.13,50.03,2021-01-04,01:06:00
2021-01-04 01:09:00,0.001,259.32,0.14,50,2021-01-04,01:09:00
2021-01-04 01:12:00,0.001,259.64,0.14,50.01,2021-01-04,01:12:00
2021-01-04 01:15:00,0.001,259.6,0.14,50.04,2021-01-04,01:15:00
2021-01-04 01:18:00,0.001,259.37,0.14,50,2021-01-04,01:18:00
2021-01-04 01:21:00,0,259.11,0.13,49.94,2021-01-04,01:21:00
2021-01-04 01:24:00,0.001,259.32,0.12,49.94,2021-01-04,01:24:00
2021-01-04 01:27:00,0.001,259.96,0.12,49.94,2021-01-04,01:27:00
2021-01-04 01:30:00,0.001,260.18,0.12,50.03,2021-01-04,01:30:00
2021-01-04 01:33:00,0.001,260.68,0.14,50.06,2021-01-04,01:33:00
2021-01-04 01:36:00,0,260.65,0.15,50.04,2021-01-04,01:36:00
2021-01-04 01:39:00,0.001,260.42,0.12,50,2021-01-04,01:39:00
2021-01-04 01:42:00,0.001,259.85,0.13,49.96,2021-01-04,01:42:00
2021-01-04 01:45:00,0.001,260.27,0.12,49.99,2021-01-04,01:45:00
2021-01-04 01:48:00,0.001,260.5,0.14,50.01,2021-01-04,01:48:00
2021-01-04 01:51:00,0,260.47,0.14,50,2021-01-04,01:51:00
2021-01-04 01:54:00,0.001,260.21,0.14,49.95,2021-01-04,01:54:00
2021-01-04 01:57:00,0.001,259.94,0.14,50,2021-01-04,01:57:00
2021-01-04 02:00:00,0.001,260.32,0.14,49.98,2021-01-04,02:00:00
2021-01-04 02:03:00,0.001,261,0.14,50,2021-01-04,02:03:00
2021-01-04 02:06:00,0.001,261.03,0.14,49.98,2021-01-04,02:06:00
2021-01-04 02:09:00,0.001,260.08,0.14,49.99,2021-01-04,02:09:00
2021-01-04 02:12:00,0,260.67,0.14,50,2021-01-04,02:12:00
2021-01-04 02:15:00,0.001,260.97,0.13,50.07,2021-01-04,02:15:00
2021-01-04 02:18:00,0.001,260.67,0.14,49.98,2021-01-04,02:18:00
2021-01-04 02:21:00,0.001,260.32,0.14,49.98,2021-01-04,02:21:00
2021-01-04 02:24:00,0.001,260.41,0.12,49.92,2021-01-04,02:24:00
2021-01-04 02:27:00,0,260.33,0.12,49.92,2021-01-04,02:27:00
2021-01-04 02:30:00,0.001,260.46,0.12,49.92,2021-01-04,02:30:00
2021-01-04 02:33:00,0.001,260.55,0.12,50,2021-01-04,02:33:00
2021-01-04 02:36:00,0.001,260.37,0.14,49.96,2021-01-04,02:36:00
2021-01-04 02:39:00,0.001,260.67,0.14,49.98,2021-01-04,02:39:00
2021-01-04 02:42:00,0.001,260.6,0.14,50.02,2021-01-04,02:42:00
2021-01-04 02:45:00,0,260.44,0.12,49.98,2021-01-04,02:45:00
2021-01-04 02:48:00,0.001,260.34,0.12,49.98,2021-01-04,02:48:00
2021-01-04 02:51:00,0.001,260.01,0.11,49.99,2021-01-04,02:51:00
2021-01-04 02:54:00,0.001,260.14,0.14,49.98,2021-01-04,02:54:00
2021-01-04 02:57:00,0.001,260.14,0.12,49.96,2021-01-04,02:57:00
2021-01-04 03:00:00,0,259.75,0.12,49.92,2021-01-04,03:00:00
2021-01-04 03:03:00,0.001,259.62,0.13,49.87,2021-01-04,03:03:00
2021-01-04 03:06:00,0.001,259.76,0.12,49.91,2021-01-04,03:06:00
2021-01-04 03:09:00,0,259.78,0.12,49.89,2021-01-04,03:09:00
2021-01-04 03:12:00,0.001,259.79,0.13,49.85,2021-01-04,03:12:00
2021-01-04 03:15:00,0.001,260.49,0.12,49.95,2021-01-04,03:15:00
2021-01-04 03:18:00,0.001,260.65,0.12,50.02,2021-01-04,03:18:00
2021-01-04 03:21:00,0,260.63,0.12,49.99,2021-01-04,03:21:00
2021-01-04 03:24:00,0.001,260.32,0.12,49.96,2021-01-04,03:24:00
2021-01-04 03:27:00,0.001,260.29,0.15,49.96,2021-01-04,03:27:00
2021-01-04 03:30:00,0.001,260.54,0.12,50,2021-01-04,03:30:00
2021-01-04 03:33:00,0,260.61,0.12,50.04,2021-01-04,03:33:00
2021-01-04 03:36:00,0.001,260.35,0.12,49.96,2021-01-04,03:36:00
2021-01-04 03:39:00,0.001,260.33,0.12,49.98,2021-01-04,03:39:00
2021-01-04 03:42:00,0.001,260.47,0.13,49.96,2021-01-04,03:42:00
2021-01-04 03:45:00,0,260.55,0.13,49.97,2021-01-04,03:45:00
2021-01-04 03:48:00,0.001,260.68,0.15,50.03,2021-01-04,03:48:00
2021-01-04 03:51:00,0.001,260.57,0.14,50.01,2021-01-04,03:51:00
2021-01-04 03:54:00,0.001,260.66,0.12,50.02,2021-01-04,03:54:00
2021-01-04 03:57:00,0,260.72,0.12,50.02,2021-01-04,03:57:00
2021-01-04 04:00:00,0.001,260.71,0.12,50.02,2021-01-04,04:00:00
2021-01-04 04:03:00,0.001,260.67,0.15,50.04,2021-01-04,04:03:00
2021-01-04 04:06:00,0.001,260.7,0.15,50.04,2021-01-04,04:06:00
2021-01-04 04:09:00,0.001,260.36,0.12,50,2021-01-04,04:09:00
2021-01-04 04:12:00,0,260.76,0.12,50,2021-01-04,04:12:00
2021-01-04 04:15:00,0.001,261.32,0.12,50.06,2021-01-04,04:15:00
2021-01-04 04:18:00,0.001,261.25,0.12,50.08,2021-01-04,04:18:00
2021-01-04 04:21:00,0,260.52,0.12,50.03,2021-01-04,04:21:00
2021-01-04 04:24:00,0.001,260.37,0.13,49.97,2021-01-04,04:24:00
2021-01-04 04:27:00,0.001,260.34,0.13,49.9,2021-01-04,04:27:00
2021-01-04 04:30:00,0.001,260.44,0.13,49.92,2021-01-04,04:30:00
2021-01-04 04:33:00,0,260.42,0.12,50.01,2021-01-04,04:33:00
2021-01-04 04:36:00,0.001,260.21,0.12,49.96,2021-01-04,04:36:00
2021-01-04 04:39:00,0.001,260.35,0.13,49.98,2021-01-04,04:39:00
2021-01-04 04:42:00,0,260.66,0.13,49.99,2021-01-04,04:42:00
2021-01-04 04:45:00,0.001,260.88,0.12,50.04,2021-01-04,04:45:00
2021-01-04 04:48:00,0.001,260.7,0.12,50.04,2021-01-04,04:48:00
2021-01-04 04:51:00,0.001,260.65,0.12,49.98,2021-01-04,04:51:00
2021-01-04 04:54:00,0,260.48,0.13,49.97,2021-01-04,04:54:00
2021-01-04 04:57:00,0.001,259.89,0.12,49.98,2021-01-04,04:57:00
2021-01-04 05:00:00,0.001,259.71,0.13,49.89,2021-01-04,05:00:00
2021-01-04 05:03:00,0.001,259.85,0.12,49.92,2021-01-04,05:03:00
2021-01-04 05:06:00,0,259.7,0.13,49.92,2021-01-04,05:06:00
2021-01-04 05:09:00,0.001,259.76,0.12,49.94,2021-01-04,05:09:00
2021-01-04 05:12:00,0.001,260.03,0.12,49.96,2021-01-04,05:12:00
2021-01-04 05:15:00,0.001,260.49,0.14,50.06,2021-01-04,05:15:00
2021-01-04 05:18:00,0.001,260.53,0.14,50.08,2021-01-04,05:18:00
2021-01-04 05:21:00,0,260.04,0.14,50.04,2021-01-04,05:21:00
2021-01-04 05:24:00,0.001,259.41,0.13,49.96,2021-01-04,05:24:00
2021-01-04 05:27:00,0.001,258.67,0.13,49.88,2021-01-04,05:27:00
2021-01-04 05:30:00,0,258.41,0.13,49.83,2021-01-04,05:30:00
2021-01-04 05:33:00,0.001,258.76,0.12,49.96,2021-01-04,05:33:00
2021-01-04 05:36:00,0.001,259.35,0.12,50,2021-01-04,05:36:00
2021-01-04 05:39:00,0.001,258.98,0.14,49.98,2021-01-04,05:39:00
2021-01-04 05:42:00,0.001,259.12,0.14,50.04,2021-01-04,05:42:00
2021-01-04 05:45:00,0.001,258.98,0.14,50.02,2021-01-04,05:45:00
2021-01-04 05:48:00,0,258.89,0.14,50,2021-01-04,05:48:00
2021-01-04 05:51:00,0.001,258.56,0.12,49.96,2021-01-04,05:51:00
2021-01-04 05:54:00,0.001,258.27,0.12,49.94,2021-01-04,05:54:00
2021-01-04 05:57:00,0.001,258.45,0.12,49.96,2021-01-04,05:57:00
2021-01-04 06:00:00,0.001,258.7,0.14,50,2021-01-04,06:00:00
2021-01-04 06:03:00,0.001,259.33,0.14,50.06,2021-01-04,06:03:00
2021-01-04 06:06:00,0.002,259.02,0.23,50.02,2021-01-04,06:06:00
2021-01-04 06:09:00,0.001,258.48,0.2,49.96,2021-01-04,06:09:00
2021-01-04 06:12:00,0.002,257.78,0.2,49.92,2021-01-04,06:12:00
2021-01-04 06:15:00,0.032,256.76,3.12,50.01,2021-01-04,06:15:00
2021-01-04 06:18:00,0.044,256.56,4.26,50.08,2021-01-04,06:18:00
2021-01-04 06:21:00,0.044,256.47,4.22,50.1,2021-01-04,06:21:00
2021-01-04 06:24:00,0.02,256.68,1.79,49.99,2021-01-04,06:24:00
2021-01-04 06:27:00,0.002,257.05,0.21,49.9,2021-01-04,06:27:00
2021-01-04 06:30:00,0.003,257.23,0.24,49.9,2021-01-04,06:30:00
2021-01-04 06:33:00,0.002,257.6,0.24,50,2021-01-04,06:33:00
2021-01-04 06:36:00,0.003,257.45,0.28,50,2021-01-04,06:36:00
2021-01-04 06:39:00,0.003,257.45,0.27,49.96,2021-01-04,06:39:00
2021-01-04 06:42:00,0.002,257.38,0.23,49.94,2021-01-04,06:42:00
2021-01-04 06:45:00,0.002,257.79,0.23,49.95,2021-01-04,06:45:00
2021-01-04 06:48:00,0.002,258.1,0.24,50.08,2021-01-04,06:48:00
2021-01-04 06:51:00,0.003,257.71,0.24,50.03,2021-01-04,06:51:00
2021-01-04 06:54:00,0.002,257.6,0.22,49.95,2021-01-04,06:54:00
2021-01-04 06:57:00,0.002,257.88,0.23,49.97,2021-01-04,06:57:00
2021-01-04 07:00:00,0.002,258,0.24,49.96,2021-01-04,07:00:00
2021-01-04 07:03:00,0.002,257.93,0.23,50.06,2021-01-04,07:03:00
2021-01-04 07:06:00,0.002,257.13,0.23,50,2021-01-04,07:06:00
2021-01-04 07:09:00,0.003,256.05,0.23,49.97,2021-01-04,07:09:00
2021-01-04 07:12:00,0.002,255.64,0.22,49.88,2021-01-04,07:12:00
2021-01-04 07:15:00,0.002,255.37,0.21,49.89,2021-01-04,07:15:00
2021-01-04 07:18:00,0.002,255.79,0.2,49.99,2021-01-04,07:18:00
2021-01-04 07:21:00,0.001,255.72,0.16,49.98,2021-01-04,07:21:00
2021-01-04 07:24:00,0.002,255.02,0.14,49.96,2021-01-04,07:24:00
2021-01-04 07:27:00,0.001,254.51,0.15,49.9,2021-01-04,07:27:00
2021-01-04 07:30:00,0.002,254.17,0.17,49.86,2021-01-04,07:30:00
2021-01-04 07:33:00,0.001,253.78,0.17,49.82,2021-01-04,07:33:00
2021-01-04 07:36:00,0.002,253.06,0.17,49.78,2021-01-04,07:36:00
2021-01-04 07:39:00,0.001,251.85,0.14,49.75,2021-01-04,07:39:00
2021-01-04 07:42:00,0.001,251.68,0.15,49.74,2021-01-04,07:42:00
2021-01-04 07:45:00,0.002,251.84,0.14,49.82,2021-01-04,07:45:00
2021-01-04 07:48:00,0.001,251.82,0.16,49.94,2021-01-04,07:48:00
2021-01-04 07:51:00,0.001,251.79,0.14,50,2021-01-04,07:51:00
2021-01-04 07:54:00,0.001,251.69,0.14,50.06,2021-01-04,07:54:00
2021-01-04 07:57:00,0.002,251.25,0.14,50.04,2021-01-04,07:57:00
2021-01-04 08:00:00,0.001,250.87,0.14,50.02,2021-01-04,08:00:00
2021-01-04 08:03:00,0.001,250.9,0.14,49.98,2021-01-04,08:03:00
2021-01-04 08:06:00,0.002,250.49,0.14,50.01,2021-01-04,08:06:00
2021-01-04 08:09:00,0.001,250.16,0.14,50.02,2021-01-04,08:09:00
2021-01-04 08:12:00,0.001,250.68,0.15,50.03,2021-01-04,08:12:00
2021-01-04 08:15:00,0.001,250.49,0.15,50.04,2021-01-04,08:15:00
2021-01-04 08:18:00,0.001,249.89,0.14,50.08,2021-01-04,08:18:00
2021-01-04 08:21:00,0.001,249.14,0.14,49.97,2021-01-04,08:21:00
2021-01-04 08:24:00,0.001,248.68,0.14,49.92,2021-01-04,08:24:00
2021-01-04 08:27:00,0.001,248.31,0.13,49.85,2021-01-04,08:27:00
2021-01-04 08:30:00,0.001,248.58,0.15,49.9,2021-01-04,08:30:00
2021-01-04 08:33:00,0.002,248.76,0.16,49.98,2021-01-04,08:33:00
2021-01-04 08:36:00,0.003,247.45,0.2,49.94,2021-01-04,08:36:00
2021-01-04 08:39:00,0.001,247.46,0.2,49.91,2021-01-04,08:39:00
2021-01-04 08:42:00,0.002,246.69,0.18,49.9,2021-01-04,08:42:00
2021-01-04 08:45:00,0.002,245.78,0.2,49.9,2021-01-04,08:45:00
2021-01-04 08:48:00,0.001,246.4,0.19,49.91,2021-01-04,08:48:00
2021-01-04 08:51:00,0.002,246.11,0.2,49.9,2021-01-04,08:51:00
2021-01-04 08:54:00,0.002,246.14,0.2,49.91,2021-01-04,08:54:00
2021-01-04 08:57:00,0.002,246.55,0.19,49.92,2021-01-04,08:57:00
2021-01-04 09:00:00,0.002,246.64,0.2,49.9,2021-01-04,09:00:00
2021-01-04 09:03:00,0.001,246.76,0.16,49.89,2021-01-04,09:03:00
2021-01-04 09:06:00,0.001,245.4,0.16,49.9,2021-01-04,09:06:00
2021-01-04 09:09:00,0.002,244.65,0.15,49.96,2021-01-04,09:09:00
2021-01-04 09:12:00,0.001,245.68,0.15,50.02,2021-01-04,09:12:00
2021-01-04 09:15:00,0.001,245.17,0.15,50.04,2021-01-04,09:15:00
2021-01-04 09:18:00,0.001,244.49,0.15,49.99,2021-01-04,09:18:00
2021-01-04 09:21:00,0.002,243.58,0.16,49.91,2021-01-04,09:21:00
2021-01-04 09:24:00,0.001,243.23,0.16,49.9,2021-01-04,09:24:00
2021-01-04 09:27:00,0.001,243.03,0.15,49.89,2021-01-04,09:27:00
2021-01-04 09:30:00,0.001,243.17,0.15,49.9,2021-01-04,09:30:00
